age,income,debt_to_income,credit_history_months,num_open_accounts,num_delinquencies,utilization,default
38,30000,0.5973,139,3,2,0.1365,1
35,77652,0.1812,95,7,0,0.2816,0
37,124173,0.1138,61,6,1,0.528,0
37,67060,0.0313,125,4,1,0.2308,0
32,59461,0.114,85,4,0,0.5212,0
36,83029,0.6815,121,7,0,0.3215,1
35,95460,0.3968,68,4,0,0.0594,0
51,220554,0.4494,0,5,0,0.441,0
31,83039,0.5035,111,3,0,0.3269,0
21,107802,0.3935,99,7,0,0.2244,0
42,30000,0.8565,67,7,0,0.2208,0
41,45657,0.1284,107,5,1,0.3063,0
39,104414,0.3655,83,5,0,0.4835,0
50,30000,0.1713,40,2,1,0.8149,1
52,405659,0.1838,14,5,2,0.2793,0
27,52712,0.1792,0,3,1,0.2998,1
47,40780,0.0959,31,6,1,0.2543,0
53,53248,0.5069,107,3,2,0.0959,0
37,88038,0.2655,47,2,1,0.6286,1
23,57200,0.1736,103,3,0,0.2684,0
27,129618,0.4088,97,6,1,0.1716,0
62,67114,0.014,108,2,0,0.1403,0
36,70927,0.9973,35,4,0,0.146,0
54,104853,0.3647,92,2,0,0.6171,0
35,131816,0.8031,75,3,1,0.3844,0
49,57598,0.3261,119,5,3,0.2206,0
37,94623,0.4228,108,7,0,0.4337,1
23,48606,0.6566,105,4,0,0.3834,1
38,177755,0.1596,124,6,3,0.3427,0
30,67648,0.357,108,5,0,0.3912,0
33,152347,0.4354,123,6,2,0.5228,1
36,94178,0.2343,42,1,3,0.3099,0
31,41124,0.1561,64,3,0,0.27,1
25,123448,0.4184,78,2,0,0.2924,0
32,50819,0.1088,108,4,0,0.2295,0
21,88194,0.2323,33,2,1,0.5871,0
51,155246,0.2308,119,5,0,0.0996,0
51,59087,0.3173,134,2,0,0.2417,0
30,209048,0.092,48,6,0,0.2326,0
21,73591,0.3673,43,2,0,0.2221,1
47,69287,0.0917,88,5,0,0.1948,0
53,99310,0.4512,67,2,0,0.3648,0
32,100981,0.6358,124,7,0,0.3149,0
27,76950,0.3075,103,1,0,0.5177,1
38,42897,0.4998,62,4,2,0.3219,0
21,67712,0.2781,93,4,1,0.1699,0
50,96854,0.3247,16,3,1,0.3513,0
61,72086,0.3616,117,4,0,0.589,0
29,55423,0.1647,64,8,0,0.5287,1
40,114630,0.1866,115,7,3,0.3696,0
51,159025,0.1451,98,3,2,0.2169,0
45,75964,0.6408,28,2,0,0.0569,0
53,94448,0.3531,53,5,1,0.2499,0
35,106575,0.4434,125,4,0,0.3844,0
51,58305,0.1145,47,2,1,0.2242,0
26,74311,0.0962,43,4,1,0.3313,0
38,30000,0.4902,117,3,1,0.6421,0
39,94953,0.4935,28,0,2,0.2437,0
44,40361,0.5172,85,2,0,0.3431,0
43,63046,0.3423,88,5,0,0.4576,0
31,30000,0.2975,76,3,1,0.1736,1
41,58943,0.1234,52,1,0,0.1366,1
31,179813,0.5813,106,4,2,0.3954,1
21,85701,0.4588,140,2,0,0.1408,0
50,113126,0.5408,74,6,0,0.1993,0
60,30000,0.1843,0,4,0,0.1421,1
21,30000,0.5937,116,3,0,0.7071,0
33,56559,0.0562,96,4,0,0.2977,0
64,96771,0.7697,83,1,1,0.163,1
34,66805,0.6019,61,12,0,0.4248,0
34,77107,0.3734,120,2,0,0.2579,0
24,54191,0.1052,107,4,2,0.1956,0
30,108258,0.4205,67,4,0,0.2945,0
36,56202,0.2294,20,4,1,0.2993,1
21,63256,0.0894,12,3,2,0.6675,1
47,70467,0.365,73,5,1,0.2217,0
46,41849,0.1414,99,9,1,0.1344,0
26,34226,0.7275,95,3,0,0.389,1
35,44249,0.2859,55,1,0,0.6732,0
32,119479,0.3746,96,3,0,0.218,0
35,198659,0.2306,116,2,0,0.3784,0
70,40400,0.202,39,7,0,0.2397,0
42,115623,0.063,67,6,1,0.0568,0
40,88627,0.3516,124,3,2,0.4438,0
50,160344,0.2478,87,5,0,0.5591,0
46,55154,0.1019,102,6,0,0.6161,0
42,43399,0.2676,87,3,0,0.2748,1
37,126823,0.2552,107,4,0,0.6441,0
37,69911,0.3668,74,2,1,0.3719,0
48,114922,0.6083,79,4,0,0.4545,0
33,34103,0.3902,37,5,0,0.2315,1
33,123880,0.5373,124,6,0,0.7925,0
57,46328,0.0331,49,2,0,0.2856,1
48,30000,0.1414,146,7,0,0.3606,1
35,62936,0.2868,112,2,1,0.0962,0
37,48196,0.4468,144,3,0,0.5254,0
41,64261,0.1546,62,4,0,0.3147,0
52,64812,0.1286,104,4,0,0.2163,1
42,99526,0.2147,89,6,0,0.2873,0
37,91532,0.2218,70,4,0,0.3362,0
31,38923,0.7338,89,2,0,0.0799,1
33,48605,0.4161,62,6,0,0.4272,0
39,113650,0.4605,136,6,0,0.1259,0
37,88567,0.2119,116,3,1,0.1646,0
40,64154,0.3873,61,1,0,0.2204,0
21,63799,0.3955,104,3,0,0.1079,0
49,98728,0.9361,108,5,1,0.2083,0
35,156535,0.2848,91,3,0,0.1764,0
21,74940,0.0973,74,5,0,0.0673,0
52,114826,0.4089,64,3,0,0.1531,0
33,169381,0.4515,0,4,0,0.1557,0
23,55400,0.2021,45,1,0,0.3068,1
38,58450,0.4411,99,9,0,0.0896,1
41,67647,0.2164,78,7,0,0.1153,1
59,46857,0.0955,28,2,1,0.1729,0
51,127769,0.478,78,4,2,0.3956,0
29,32959,0.7836,32,4,0,0.2477,0
23,212112,0.145,89,6,0,0.3362,0
24,112840,0.2268,85,4,1,0.2399,0
53,50394,0.1187,0,7,1,0.3254,0
45,77086,0.6423,92,4,0,0.2464,0
25,70448,0.3916,73,2,0,0.3324,0
42,137765,0.115,189,2,1,0.1735,0
47,52737,0.3058,7,4,1,0.1053,1
59,71739,0.4239,120,2,0,0.0984,1
40,30000,0.6848,109,8,0,0.3926,1
42,75160,0.1437,71,3,0,0.5133,0
61,63948,0.2329,111,4,0,0.1326,0
39,62333,0.4373,69,5,2,0.2735,1
27,74197,0.3816,114,5,3,0.3122,1
31,38161,0.1814,46,1,1,0.4287,0
24,89272,0.601,128,1,0,0.3136,0
28,104790,0.2999,47,4,1,0.0753,1
37,152328,0.1729,112,4,0,0.4048,0
21,57963,0.0682,120,6,0,0.1756,0
44,119330,0.4065,107,4,0,0.4277,0
39,38414,0.4949,155,3,2,0.4265,0
56,31850,0.2614,56,2,0,0.0763,1
45,169762,0.3747,122,3,3,0.2839,0
42,43267,0.2329,61,0,0,0.2156,0
50,99589,0.4552,40,5,0,0.4756,1
46,140185,0.2539,169,5,2,0.1994,0
31,82277,0.1378,44,7,0,0.4416,1
37,43030,0.5586,35,7,0,0.3604,0
35,42909,0.2153,38,1,0,0.4632,1
37,51952,0.5905,136,5,0,0.0304,0
50,96906,0.3306,130,2,0,0.2034,0
57,30000,0.1196,140,3,0,0.3892,0
37,85360,0.2508,128,5,1,0.2821,0
42,157186,0.5497,208,6,0,0.0866,0
41,57812,0.1801,157,7,0,0.2028,0
39,46245,0.105,103,8,2,0.1569,0
51,65391,0.3494,125,6,0,0.6568,0
33,80137,0.6283,25,9,0,0.2169,1
33,47205,0.307,82,6,2,0.235,0
45,100423,0.0239,117,5,0,0.3505,0
45,66659,0.2318,81,1,1,0.0164,0
46,103158,0.3561,118,6,0,0.3557,0
23,70007,0.0285,97,3,0,0.1336,0
31,72791,0.0288,40,6,0,0.2242,0
36,44607,0.5888,75,7,0,0.6911,1
51,75259,0.4363,119,9,3,0.5619,0
49,90700,0.1551,88,8,0,0.2673,0
32,132254,0.0544,94,5,1,0.3174,0
33,203095,0.1463,92,4,0,0.5,0
38,63275,0.1144,112,4,0,0.0561,0
29,82585,0.4812,45,3,0,0.5694,1
21,98134,0.5655,133,4,0,0.1735,0
62,51521,0.3509,94,1,0,0.0952,0
22,105774,0.389,136,4,1,0.5519,1
64,45990,0.2439,175,4,0,0.5826,0
55,47941,0.1355,59,5,0,0.412,0
46,152139,0.9484,77,4,0,0.1692,0
43,72201,0.4806,0,6,0,0.2908,0
38,214825,0.2015,91,4,0,0.2911,0
44,44497,0.2899,60,1,1,0.1473,1
21,30000,0.5019,24,2,0,0.4942,0
27,129009,0.1948,44,2,0,0.3656,0
57,86037,0.1379,22,5,1,0.2124,0
32,56654,0.3623,83,5,0,0.4973,0
42,264096,0.1897,141,1,0,0.3145,0
30,239429,0.0849,88,5,0,0.3931,0
47,43413,0.2009,85,6,0,0.6375,0
46,80489,0.4635,37,3,1,0.5427,0
35,94065,0.1289,69,4,1,0.4102,0
63,65746,0.7434,50,4,1,0.0505,1
34,45911,0.5234,65,3,0,0.2956,0
39,110420,0.2874,21,3,0,0.2317,1
27,64966,0.5595,48,2,0,0.2517,0
36,58201,0.1878,128,3,2,0.3357,0
47,77583,0.4275,71,3,1,0.5476,0
33,127432,0.2449,119,2,1,0.2521,0
21,83431,0.2051,100,5,0,0.4177,0
23,30000,0.2459,55,7,0,0.1628,1
27,77064,0.7029,12,7,0,0.2017,1
38,65031,0.1038,51,4,0,0.405,1
53,38306,0.084,143,4,0,0.1414,0
42,44856,0.6261,88,4,0,0.4378,1
30,74412,0.4566,38,2,1,0.2715,0
41,59795,0.266,160,1,1,0.3381,0
47,86570,0.5934,116,5,0,0.4683,0
27,111091,0.1823,81,5,0,0.7339,0
41,107271,0.4069,70,1,1,0.3254,0
44,30000,0.0872,164,4,0,0.466,0
52,69596,0.5385,116,4,1,0.2925,0
53,179836,0.3768,106,2,0,0.6787,0
29,37403,0.3902,0,8,0,0.3404,1
47,42318,0.2325,59,4,0,0.1538,0
28,46908,0.0676,21,5,0,0.2924,0
29,108328,0.1745,77,3,0,0.071,0
48,48776,0.4301,90,3,0,0.5328,0
50,42989,0.5349,137,4,0,0.2097,0
23,48337,0.1519,17,1,0,0.02,1
24,60990,0.2075,41,3,1,0.4815,0
29,108460,0.2643,95,1,0,0.185,0
32,49065,0.2729,65,4,0,0.0975,1
36,129637,0.4115,169,7,1,0.2619,0
42,30835,0.6513,64,9,1,0.0494,0
33,30618,0.7516,71,2,0,0.4269,1
60,69047,0.3584,7,5,1,0.2505,1
44,34024,0.1217,43,2,1,0.6329,1
28,41389,0.1149,35,5,0,0.1432,0
43,30397,0.0119,77,7,0,0.1965,0
27,94099,0.3412,59,5,0,0.0886,0
34,30424,0.1483,98,3,2,0.6509,0
38,76387,0.4033,41,4,0,0.222,0
53,71038,0.3189,63,3,1,0.6417,0
26,30126,0.037,8,3,1,0.2811,1
30,54821,0.4848,76,2,0,0.1956,0
45,84770,0.3242,129,5,0,0.5457,0
34,66143,0.1181,101,2,0,0.1109,0
54,91087,0.5519,76,2,0,0.1687,0
49,62185,0.5742,80,5,0,0.4243,0
35,142099,0.1274,21,4,0,0.4687,0
23,127512,0.2519,84,6,1,0.412,1
36,88226,0.4433,95,4,1,0.4294,0
34,125397,0.38,90,5,1,0.2421,0
30,64462,0.1958,25,5,0,0.2728,0
30,47747,0.1141,54,1,0,0.3388,0
27,129830,0.0789,50,7,0,0.414,0
29,112009,0.4864,80,5,0,0.2323,0
27,30000,0.3357,143,8,1,0.2565,0
38,37139,0.7403,30,5,3,0.5204,1
54,30000,0.6107,66,0,0,0.3869,1
25,167714,0.0774,6,6,0,0.0287,0
52,66225,0.1221,62,4,0,0.2591,0
21,103486,0.3521,151,4,1,0.3217,0
32,62491,0.8652,60,6,0,0.1551,0
48,67857,0.1029,93,2,0,0.1083,0
28,47677,0.1328,46,3,0,0.2878,0
61,113626,0.2989,10,4,0,0.0375,1
45,47173,0.364,104,4,0,0.2606,0
52,154867,0.2586,84,2,0,0.088,0
33,100254,0.1923,92,4,1,0.6028,0
47,54786,0.0825,120,3,0,0.1093,0
37,59239,0.4138,57,5,0,0.3661,0
43,41617,0.3991,13,7,1,0.0765,1
47,78435,0.569,70,5,0,0.7044,1
46,78064,0.2689,99,4,1,0.6697,0
41,211494,0.5626,84,5,1,0.4166,0
58,39441,0.1639,94,3,0,0.2534,0
35,78693,0.864,42,4,1,0.1953,1
60,157728,0.4243,62,5,0,0.2718,0
54,58573,0.6001,133,8,0,0.1859,0
30,120027,0.1218,42,6,1,0.2001,0
22,87948,0.4946,54,3,1,0.3308,1
32,65950,0.5045,132,3,0,0.3161,1
33,79814,0.4388,59,3,0,0.1647,1
38,30000,0.414,66,5,0,0.4487,0
38,51818,0.5884,47,2,2,0.19,1
49,104428,0.3143,140,5,0,0.0965,0
21,63003,0.1355,94,4,0,0.203,0
44,66720,0.3989,165,1,1,0.1428,0
43,70612,0.6017,0,2,0,0.4308,0
40,110315,0.2355,91,5,0,0.5939,0
27,37326,0.4915,88,1,0,0.4953,0
21,59509,0.3032,79,1,0,0.2993,0
33,83288,0.076,102,6,0,0.5041,0
29,58418,0.2809,114,6,0,0.3382,0
47,104073,0.0834,72,3,0,0.4022,0
51,45842,0.1961,105,4,1,0.4489,0
43,46833,0.581,26,2,0,0.2801,1
52,46616,0.4474,120,1,3,0.6498,1
44,38261,0.3522,14,4,1,0.3366,0
36,42136,0.1985,131,5,1,0.2512,0
36,109264,0.1014,138,5,0,0.2405,0
47,44758,0.3463,12,8,2,0.5241,1
21,30000,0.0251,52,5,0,0.2067,0
38,36290,0.5018,85,6,1,0.2543,1
40,57711,0.3013,161,4,1,0.431,1
51,96892,0.0805,68,0,1,0.423,0
24,65291,0.2535,4,5,0,0.3982,0
57,69216,0.5052,45,5,3,0.3576,1
21,69198,0.266,53,4,2,0.2964,1
46,88650,0.476,27,3,2,0.3069,0
32,44711,0.3613,100,7,1,0.2922,0
44,51241,0.7119,85,2,0,0.3071,1
37,73361,0.2361,98,5,0,0.2304,1
29,93417,0.2921,88,3,0,0.5537,0
41,74202,0.472,101,4,0,0.1369,0
39,155704,0.8159,64,5,0,0.1076,0
24,59316,0.4324,39,4,2,0.2013,0
41,50705,0.2602,27,1,1,0.3334,1
34,91168,0.2191,42,4,1,0.5849,0
34,86253,0.1997,128,4,0,0.0357,0
30,46976,0.2286,41,1,1,0.2929,0
35,67114,0.3749,33,4,0,0.2768,0
34,58753,0.6394,41,4,2,0.2984,0
34,280407,0.4862,147,4,1,0.4974,0
52,73094,0.2222,62,2,0,0.1272,0
29,53870,0.1185,72,3,1,0.1076,0
37,37241,0.0973,132,4,0,0.7183,0
42,76593,0.2734,32,6,0,0.6739,0
58,182050,0.0943,109,3,0,0.7665,0
29,62270,0.6646,82,5,1,0.4005,0
54,55114,0.1743,76,3,1,0.3385,0
51,70654,0.5419,78,3,0,0.4555,1
33,57210,0.3651,119,5,0,0.6101,1
55,42225,0.0931,109,9,0,0.2248,0
27,111069,0.2181,101,6,1,0.4185,0
46,70427,0.3819,145,3,0,0.0601,0
29,75898,0.5124,148,2,0,0.1031,0
36,167006,0.3631,154,7,2,0.6796,0
37,42278,0.3863,81,4,0,0.3731,0
62,87918,0.5776,69,3,2,0.1436,0
30,62939,0.5279,77,5,0,0.2187,0
36,78807,0.0659,66,5,1,0.2804,0
39,45721,0.4805,72,4,0,0.0366,1
25,32379,0.5296,61,3,0,0.1995,0
49,61816,0.3025,1,4,0,0.0817,0
24,71172,0.8119,51,5,0,0.1038,1
23,62055,0.6659,63,3,1,0.2985,0
37,71719,0.2056,64,1,0,0.7484,0
31,96767,0.342,102,10,1,0.331,0
42,30000,0.6975,55,11,0,0.3593,0
54,38575,0.2556,64,2,1,0.1636,1
54,66554,0.2403,65,2,1,0.16,1
23,52620,0.4667,11,3,0,0.3088,1
41,131439,0.5632,138,2,1,0.0847,0
30,68345,0.3895,97,1,2,0.3553,0
47,80179,0.2624,63,1,1,0.1928,0
46,115542,0.2762,83,5,3,0.0926,0
39,89710,0.1727,63,6,1,0.1087,0
29,59323,0.4411,92,8,0,0.5766,1
52,156940,0.3343,125,1,0,0.2966,0
39,95545,0.5214,89,3,1,0.3347,0
46,83350,0.4045,130,3,0,0.1533,0
41,85402,0.2786,63,5,0,0.2085,0
39,61414,0.2698,73,7,3,0.5871,1
21,113154,0.2886,35,3,0,0.2045,0
34,39620,0.2559,0,8,1,0.6034,1
29,48576,0.6832,29,4,0,0.618,0
35,30000,0.1297,77,6,0,0.5714,0
32,34353,0.2186,124,8,0,0.2692,1
31,81386,0.4641,39,3,0,0.2079,0
51,48166,0.2335,120,4,0,0.7626,0
36,110189,0.7298,145,3,1,0.0813,0
37,99204,0.1256,32,4,0,0.5163,0
22,80696,0.2432,121,4,1,0.1495,0
48,80206,0.5396,108,5,1,0.4185,0
32,36161,0.1947,36,3,0,0.1671,0
48,53022,0.395,128,5,1,0.3688,0
52,78682,0.0404,42,7,0,0.3421,0
55,78396,0.4764,83,2,1,0.4031,0
32,156612,0.2123,108,6,2,0.4815,0
37,67666,0.2752,81,2,0,0.1805,1
59,30000,0.1574,93,7,1,0.3592,0
30,46144,0.2118,84,3,0,0.5484,1
44,114663,0.5865,86,3,1,0.3608,1
29,96795,0.2482,77,3,0,0.7193,0
21,78479,0.1732,116,7,1,0.1387,0
39,57495,0.058,110,4,1,0.0964,0
34,100559,0.115,99,3,0,0.5162,0
32,117389,0.6294,90,4,0,0.3034,0
31,92244,0.3224,103,4,0,0.0105,0
49,37407,0.5533,64,6,1,0.3805,1
48,46228,0.4675,79,4,0,0.5173,0
26,88782,0.1388,47,4,1,0.366,0
65,151278,0.1582,99,4,0,0.2531,0
57,98194,0.1655,109,2,1,0.3582,1
26,30000,0.5755,104,3,3,0.3748,1
41,53952,0.3768,124,4,0,0.5558,1
26,124400,0.7099,54,3,0,0.1978,1
52,154040,0.1368,72,6,0,0.2187,1
30,44128,0.2307,116,3,0,0.6766,0
44,55366,0.7619,37,5,0,0.2823,0
34,59489,0.6709,66,2,0,0.404,1
41,63906,0.5764,75,6,0,0.1904,1
38,44637,0.0894,111,6,1,0.3139,0
34,58828,0.2478,153,7,0,0.402,0
30,81884,0.2835,91,7,0,0.3981,0
40,74338,0.2065,51,8,0,0.5927,1
40,111129,0.2981,77,3,0,0.5663,0
27,61008,0.3899,37,5,1,0.3467,1
43,71929,0.2708,40,5,1,0.4903,1
49,98688,0.6162,19,6,1,0.3651,0
36,38927,0.3964,112,8,1,0.0919,0
21,36812,0.5883,40,8,0,0.3285,1
30,33261,0.6856,46,2,0,0.6984,1
48,44384,0.4267,128,5,1,0.1477,0
22,78920,0.3411,118,3,1,0.5762,0
21,82284,0.1784,127,3,1,0.5521,0
26,68152,0.1217,44,3,1,0.1759,0
39,241249,0.2553,57,2,0,0.1306,0
21,129610,0.5287,90,1,0,0.0551,1
47,52600,0.3041,99,1,1,0.3778,0
44,50848,0.428,49,3,1,0.2798,0
26,65843,0.154,81,4,0,0.4136,0
31,190998,0.307,81,4,0,0.3956,0
45,121767,0.2918,117,2,3,0.5676,0
57,153983,0.282,81,2,1,0.4928,0
51,71280,0.3046,98,4,1,0.2418,1
27,93779,0.2013,54,6,0,0.3889,1
23,136210,0.123,96,2,1,0.1357,0
38,131354,0.7073,96,3,0,0.4821,0
37,97783,0.1672,74,3,1,0.4247,0
39,69317,0.5179,110,4,1,0.8817,0
38,126644,0.414,96,3,0,0.2858,0
30,43738,0.307,133,2,1,0.1985,1
48,32352,0.4555,60,10,1,0.5733,1
44,159388,0.3475,48,5,0,0.1703,0
37,114361,0.3162,69,3,0,0.6905,0
33,53196,0.4527,104,5,0,0.4599,1
42,49675,0.6936,48,3,0,0.4557,1
21,58780,0.6027,89,3,1,0.3322,0
40,36167,0.4464,96,3,2,0.3848,1
49,86788,0.3052,29,6,0,0.6293,0
49,78887,0.2185,53,4,1,0.3564,0
39,136382,0.7369,122,1,0,0.1448,0
61,95240,0.2153,132,4,0,0.2921,0
31,159768,0.2189,123,8,2,0.2626,0
34,221189,0.2341,99,3,0,0.4594,0
39,37800,0.3954,56,1,1,0.6053,0
53,53188,0.0156,40,7,0,0.2192,0
24,135659,0.3004,99,7,1,0.2059,0
26,78496,0.4301,103,2,0,0.2113,0
30,68013,0.5742,39,5,1,0.3146,0
35,168058,0.3192,123,4,0,0.2331,0
36,79976,0.1837,49,5,0,0.2118,0
33,36386,0.9179,133,6,0,0.4108,1
48,45039,0.5482,89,2,0,0.0772,0
36,60076,0.2881,107,5,2,0.4479,0
48,52893,0.3045,55,6,2,0.3054,0
28,93723,0.0917,120,7,2,0.0889,0
21,30000,0.3888,99,1,0,0.2837,0
34,31739,0.8546,31,4,0,0.4582,1
30,112708,0.1144,96,4,0,0.2709,0
30,37101,0.3944,59,3,1,0.5439,1
25,48019,0.4483,73,3,1,0.4423,1
27,64541,0.3334,39,3,1,0.088,0
43,30000,0.1807,105,4,1,0.1861,0
36,83685,0.569,72,3,0,0.2988,0
43,103032,0.3427,77,3,0,0.7316,0
32,110917,0.6336,61,5,0,0.0192,0
56,30037,0.2253,92,4,0,0.2548,1
24,51766,0.2667,75,8,1,0.3832,0
38,65980,0.3474,80,5,0,0.7683,0
33,120839,0.1527,51,5,2,0.5253,0
39,166220,0.7068,43,4,0,0.6174,0
21,46875,0.6232,120,4,1,0.2098,1
41,30000,0.3472,43,8,2,0.3958,0
31,91333,0.4695,127,4,1,0.1321,0
46,50419,0.4559,4,3,0,0.1901,0
53,48265,0.5492,65,7,0,0.4868,1
31,94288,0.3306,103,6,2,0.1127,0
50,136748,0.1179,100,6,0,0.3551,0
44,128487,0.655,112,4,2,0.6563,1
34,63966,0.8644,94,1,1,0.1288,0
37,80789,0.3767,69,4,1,0.2159,0
40,70221,0.0999,81,3,1,0.2929,0
36,85985,0.1666,67,1,1,0.4328,0
28,109392,0.0761,115,7,0,0.3628,0
40,137617,0.123,151,5,0,0.1527,0
35,37705,0.4012,106,3,0,0.1579,1
46,66862,0.1427,63,6,0,0.2333,0
50,54750,0.7792,127,5,0,0.7297,0
44,112489,0.7505,53,5,1,0.26,0
26,77277,0.3945,91,4,0,0.1156,0
44,44273,0.2048,120,1,0,0.1654,1
51,205520,0.4031,76,9,1,0.6114,0
42,117349,0.0804,46,4,0,0.638,1
29,79604,0.5363,92,2,2,0.3058,0
48,33699,0.1859,60,7,3,0.1657,0
45,30000,0.3697,17,6,1,0.3272,1
30,60934,0.1083,145,4,0,0.5647,0
40,67109,0.6474,72,7,0,0.2176,0
64,58797,0.5322,81,5,0,0.1575,1
33,44094,0.0678,115,2,0,0.3373,0
43,47750,0.3519,84,4,0,0.2181,0
37,56953,0.5382,19,2,3,0.7207,1
36,90034,0.1174,79,8,0,0.01,0
44,151153,0.4759,81,5,2,0.4158,0
53,80421,0.6684,53,8,1,0.2576,0
39,54164,0.2852,169,2,1,0.4265,0
33,66394,0.457,86,3,0,0.5091,0
53,71792,0.5716,107,6,2,0.1851,1
48,157196,0.6191,85,7,1,0.2107,0
34,119331,0.5309,47,4,1,0.6862,0
31,108071,0.5794,87,2,1,0.4335,0
41,40331,0.209,0,4,0,0.5194,1
21,122351,0.2874,0,3,0,0.632,0
53,60834,0.4066,79,3,1,0.145,0
37,64628,0.308,60,1,0,0.3719,1
34,53403,0.1199,83,2,1,0.3825,0
47,59564,0.3906,129,6,0,0.3247,0
30,126943,0.5285,116,7,0,0.1642,0
50,62775,0.2908,56,1,1,0.3637,0
45,55183,0.4085,54,2,0,0.4918,0
38,40715,0.3587,76,9,0,0.4906,1
32,64610,0.4477,68,2,0,0.5,0
34,65535,0.5563,102,5,0,0.3213,0
49,77587,0.4252,87,5,0,0.6862,0
33,113100,0.4964,86,3,2,0.4825,0
39,90979,0.0562,75,5,0,0.6194,0
36,119209,0.1945,21,6,0,0.4655,0
49,132603,0.4537,49,4,0,0.0148,0
21,125198,0.2112,63,4,0,0.1145,0
48,30000,0.1487,138,5,0,0.2185,0
58,93500,0.5606,75,4,0,0.5235,0
42,59656,0.4612,72,8,1,0.371,0
25,55869,0.6341,80,6,1,0.8639,1
40,107236,0.1222,95,3,0,0.6118,0
40,143820,0.297,178,3,0,0.2406,0
53,71657,0.575,60,4,0,0.3088,0
49,32527,0.3293,79,3,0,0.3513,1
24,92262,0.8327,98,1,0,0.2167,0
52,143415,0.442,31,2,0,0.3708,1
39,82908,0.0973,93,4,0,0.2734,0
54,45496,0.2632,106,3,1,0.6798,1
41,46617,0.5903,133,4,3,0.633,1
54,53786,0.1059,72,2,1,0.4352,0
21,34045,0.0872,114,3,0,0.3165,0
27,51259,0.0433,116,5,1,0.1084,0
34,82346,0.4334,57,0,2,0.2469,0
49,30000,0.3388,60,4,0,0.2699,1
36,30000,0.8103,146,4,0,0.306,1
21,54453,0.2889,76,4,0,0.6427,0
36,79536,0.0697,47,3,2,0.2819,0
44,97878,0.0717,93,4,0,0.4142,0
40,30000,0.4036,78,6,0,0.1275,0
37,132367,0.0663,112,5,0,0.7186,0
29,214319,0.3984,81,3,1,0.663,0
43,78507,0.5413,66,6,0,0.52,1
35,86499,0.8584,78,2,0,0.1908,0
39,67319,0.304,98,4,1,0.4737,1
25,139188,0.2147,31,3,1,0.3352,1
44,63602,0.6493,51,6,1,0.3895,1
56,48589,0.0996,90,6,0,0.491,1
21,132571,0.5983,137,7,1,0.3462,0
37,164171,0.4118,76,5,0,0.2759,0
32,140430,0.3009,48,0,0,0.4075,0
48,93592,0.3752,27,7,0,0.382,0
31,107499,0.0624,37,2,1,0.2132,0
24,45578,0.8091,27,4,0,0.5058,0
45,88414,0.2609,48,3,0,0.4625,0
33,96628,0.3518,142,6,1,0.3455,0
29,262315,0.4781,95,3,1,0.4372,0
44,55308,0.0317,115,3,1,0.2185,0
49,89302,0.1316,31,5,1,0.293,1
53,45769,0.2295,47,4,1,0.4329,1
26,64018,0.4096,113,5,0,0.191,0
60,92495,0.2325,80,3,0,0.3855,0
34,30341,0.2447,165,7,1,0.1644,0
28,105613,0.5,104,2,0,0.5397,1
46,72618,0.1328,1,5,0,0.0515,0
40,101193,0.8236,47,1,0,0.3657,0
33,100689,0.5378,103,5,1,0.1252,0
37,56303,0.3938,68,3,1,0.454,1
52,72174,0.4926,90,5,3,0.4238,0
41,48276,0.1658,113,7,2,0.3557,0
33,66372,0.5524,101,3,0,0.2301,0
27,159127,0.4056,110,5,0,0.2714,1
44,53250,0.3758,29,4,0,0.2263,0
54,59849,0.5865,59,6,0,0.153,0
44,87140,0.507,83,2,0,0.6107,0
28,146052,0.2128,99,9,0,0.2266,0
52,49221,0.561,117,2,2,0.522,0
38,37983,0.1011,65,4,1,0.1888,1
48,97663,0.0894,126,12,2,0.2531,0
27,57925,0.4977,103,7,0,0.1914,1
30,72133,0.0561,139,7,0,0.4735,0
46,58313,0.163,101,6,0,0.2549,0
28,122928,0.3393,52,1,0,0.4256,0
35,156878,0.1201,0,4,0,0.1305,1
31,136313,0.4154,91,5,0,0.1511,0
30,86907,0.2782,68,4,0,0.3759,1
44,30000,0.203,70,4,0,0.1509,1
39,206713,0.5588,113,5,0,0.4279,0
46,125196,0.189,99,8,0,0.2399,0
27,97604,0.3927,98,3,1,0.0941,0
50,84488,0.2156,27,3,0,0.1027,1
35,69459,0.5102,49,5,0,0.1999,0
40,46037,0.094,46,5,1,0.5404,1
30,181452,0.2635,110,7,1,0.4118,0
21,139400,0.3318,35,3,0,0.3476,0
42,34955,0.2362,68,3,0,0.4484,1
39,237415,0.1967,123,6,0,0.1098,0
39,59502,0.5436,114,5,2,0.2115,0
58,61330,0.2107,119,5,0,0.7175,0
44,63989,0.06,83,4,0,0.6316,1
33,51868,0.0682,124,7,2,0.3738,0
35,112512,0.747,63,6,0,0.6166,0
42,103095,0.3342,50,3,1,0.2862,0
30,72215,0.7624,116,7,0,0.1317,0
55,66362,0.6375,44,3,0,0.5881,0
53,259251,0.0701,106,0,1,0.6337,0
38,43958,0.3221,107,7,0,0.5735,0
46,150076,0.23,55,4,1,0.1659,0
47,44149,0.7589,157,6,1,0.222,0
43,184706,0.5034,163,5,0,0.5101,0
40,54418,0.0903,55,7,2,0.1182,1
